Name,Reviews,Num_Start,Date
Điện thoại iPhone 8 Plus 64GB,"Thiết kế mặt kính sang trọng, màu sắc đẹp, thích nhất về camera nhiều chế độ chụp như máy ảnh. Hài lòng",5,03/07/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm sử dụng rất tốt. Camera chụp hình rất đẹp, xóa phông rất ok, hình ảnh chân thật, bảo hành tốt, thiết kế đẹp, pin sử dụng lâu. Tôi rất hài lòng về sản phẩm này",5,03/07/2018

Điện thoại iPhone 8 Plus 64GB,Máy thiết kế sang trọng mặt kính hợp thời trang . Cấu hình máy xanh. Bảo hành uy tính chất Lượng  tôi rất hài lòng về sản phẩm ,5,02/07/2018

Điện thoại iPhone 8 Plus 64GB,"Máy có thiết kế sang trọng, màu sắc tinh tế, pin lâu hết, không bị đứng máy, màn hình rộng thích hợp xem phim và lướt web. Tôi rất hài lòng về sản phẩm này.",5,01/07/2018

Điện thoại iPhone 8 Plus 64GB,"chât lượng tuyệt vời, bảo hành tốt chu đáo.máy xài êm lắm.rất mượt.chụp hình xoá phong ok lắm.pin xài cũng lâu. trong các dòng iphone mê nhất con này.xài rất đáng tiền.",5,30/06/2018

Điện thoại iPhone 8 Plus 64GB,"thiết kế vô cùng sang trọng, cấu hình của máy cao, chạy rất mượt, chụp hình phải nói là rất rất đẹp , chụp xóa phông ok",5,30/06/2018

Điện thoại iPhone 8 Plus 64GB,"sản phẩm cấu hình cao, dùng rất mượt, có những thay đổi khác biệt so với iphone 7, thiết kế mặt lưng kính rất đẹp",5,29/06/2018

Điện thoại iPhone 8 Plus 64GB,máy xài êm lắm.rất mượt.chụp hình xoá phong ok lắm.pin xài cũng lâu. trong các dòng iphone mê nhất con này.xài rất đáng tiền.ok đó,5,23/06/2018

Điện thoại iPhone 8 Plus 64GB,"thiết kế sang  trọng, mẫu mã đẹp, hệ điều hành mới giúp tôi sử dụng mượt mà hơn, đặc biệt có chương trình góp 0% tiện lợi hơn rất nhiều.",5,23/06/2018

Điện thoại iPhone 8 Plus 64GB,"sản phẩm sài rất mượt. đặt biệt phần thiết kế mặt lưng kính cao cấp sang trọng,thời thượng, tôi rất hài lòng về sản phẩm này",5,22/06/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm rất tốt, chạy mượt mà, không bị đơ máy, chụp hình chuẩn luôn, có thêm tính năng chụp hình ảnh chân dung xoá phông nữa. Nói chung e rất thích sản phẩm này. Đó là sản phẩm tuyệt vời",5,21/06/2018

Điện thoại iPhone 8 Plus 64GB,Sản phẩm dùng rất ok. Vào mạng rất nhanh lướt web rất mượt pin sạc rất nhanh và dùng thì rất lâu hết pin. Thiết kế đẹp chụp ảnh hình rất đẹp. nhân viên vui vẻ nhiệt tính . tôi chắc chắn sẽ quay lại ủng hộ.,5,10/06/2018

Điện thoại iPhone 8 Plus 64GB,"sản phẩm bền, đep. dễ sử dụng. chất lượng 
nhân viên vui vẻ nhiệt tình chu đáo. tôi sẽ quay lại ủng hộ.",5,10/06/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm sử dụng khá ok, máy chạy mượt mà và đặc biệt Pin sử dụng tốt hơn nhiều do với 1 số dòng máy khác cùng dung lượng như vậy",5,04/06/2018

Điện thoại iPhone 8 Plus 64GB,"Máy chạy mượt, cầm pin, sử dụng khác biết rất nhiều so với các dòng trước. Chạy ứng dụng nhanh, thiết kế mặt kính sang trọng",5,04/06/2018

Điện thoại iPhone 8 Plus 64GB,Sản phẩm dùng rất ok. Vào mạng rất nhanh lướt web rất mượt pin sạc rất nhanh và dùng thì rất lâu hết pin. Thiết kế đẹp chụp ảnh hình rất đẹp. Nói chung là rất sang chảnh. ,5,31/05/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm rất tuyệt vời. Thiết kế rất sang trọng. Chơi game lướt web sử dụng đa nhiệm không bị giật lác. Mình rất thích ở tính năng chụp ảnh xóa phông, chụp giống như trên máy ảnh vậy,đây là 1 sản phẩm quá hoàn hảo",5,31/05/2018

Điện thoại iPhone 8 Plus 64GB,"Mua iPhone  8 Plus tuần trước. Sau một tuần sử dụng thì mình thấy rất tốt mượt mà, pin khá, chụp ảnh rất đẹp",5,27/05/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm rất tuyệt vời. Mọi thứ trên iPhone 8 plus đều rất mượt, nhất là khi chơi game và coi phim. Chụp ảnh rất đẹp",5,16/05/2018

Điện thoại iPhone 8 Plus 64GB,Trước khi mua rất phân vân vì mọi người chê 8 plus không ngon bằng X. Nhưng X thì lại đắt quá nên quyết định mua đại luôn. Sản phẩm rất tuyệt vời. Cảm thấy rất hài lòng,5,03/05/2018

Điện thoại iPhone 8 Plus 64GB,"Mọi thứ trên iPhone 8 plus đều rất mượt. Nhân viên phục vụ rất tận tình và chu đáo,.",5,29/04/2018

Điện thoại iPhone 8 Plus 64GB,"Tôi mua máy này ngay từ ngày đầu mở bán, pin xài cực trâu, camera chụp đẹp, mọi thao tác đều mượt mà. Xứng đáng là siêu phẩm.",5,02/04/2018

Điện thoại iPhone 8 Plus 64GB,"Nói chung không có gì để chê trách ngoài cái sạc pin hơi lâu , mượt cực mượt luôn.",5,11/03/2018

Điện thoại iPhone 8 Plus 64GB,"Màn to chip khỏe. Dùng k hết chức năng. Ít màu sắc để lựa chọn. Ios 11 nhiều lỗi vặt, k có ghi âm cuộc gọi, chất liệu kính hoàn thiện k tốt bằng kim loại trên 7 plus năm trước, nói chung nếu thích ios thì mua, không thì có nhiều lựa chọn khác nếu nhu cầu bình thường.
Màu trắng đẹp nhất !",4,01/03/2018

Điện thoại iPhone 8 Plus 64GB,"màn hình đẹp, camera xoá phông tốt, hiệu năng mạnh mẽ chơi game mượt, nhưng mặt kính hơi bấm vân tay nên có ốp lưng, còn lại thì tốt đáng mua trong tầm giá",5,25/02/2018

Điện thoại iPhone 8 Plus 64GB,Mới mua hôm qua. Lần đầu xài iphone nên còn bỡ ngỡ xíu rồi sẽ ổn. Mội tác vụ đều nhanh và rất mượt. Chỉ có điều mới cập nhận ios 11.3 beta và không biết làm sao về ios 11.2.5.,5,20/02/2018

Điện thoại iPhone 8 Plus 64GB,Tôi vừa mua ip8 plus. Cảm thấy máy xài êm nhưng về pin có quảng cáo sạc nhanh nhưng thấy sạc khá là chậm so với các loại của sámung. ,3,20/02/2018

Điện thoại iPhone 8 Plus 64GB,Tôi mới mua ip8 plus tgdd được 10 hôm cảm thấy rất hài Lòng tất cả mọi thứ chạy nhanh. Mượt pin xài bình thường 2 ngày Chơi game sử dụng nhiều chút dc 1 ngày hiện nay chưa thấy lỗi gì cả đang ở phiên bản 11.0.1. không nên lên 11.2.5 rất sợ háo pin và kém đi. Rất hài Lòng về pin ở phiên bản 11.0.1,5,30/01/2018

Điện thoại iPhone 8 Plus 64GB,"Mình mới mua máy tại thegioididong, cảm nhận con 8plus rất mượt, chơi game vô đối, cấu hình mạnh và không nóng máy, pin ổn, về ngoại hình tôi thấy đẹp và sang hơn iphone x, nói chung đây là sản phẩm đáng mua và đáng tiền.",5,28/01/2018

Điện thoại iPhone 8 Plus 64GB,"Sài 28 ngày, chụp hình đẹp, tác vụ nhanh mượt, thất vọng về pin không lâu như kỳ vọng để qua đêm sài đơn giản mau tụt",3,19/01/2018

Điện thoại iPhone 8 Plus 64GB,"Nhân viên tư vấn nhiệt tình, máy mới đẹp mình mua màu vàng đồng mặt kính sang trọng màu nhìn vàng pha chút hồng rất nữ tính rất hợp với các bạn nữ, cá nhân mình thích phần viền màu nhạt hơn nhưng nói chung tổng thể máy đẹp, lướt mượt.",5,15/01/2018

Điện thoại iPhone 8 Plus 64GB,"Mua hơn 1 tháng rồi. Pin lâu hơn 7 plus. Máy màu đen đẹp nhất trong các màu. Camera tuyệt vời khi chụp và quay thiếu sáng. Màu sắc trung thực. Tốc độ tác vụ nhanh. Khuyết điểm camera lồi lên hơi dễ trầy.
Ốp lưng chính hãng quá mắc.",5,26/12/2017

Điện thoại iPhone 8 Plus 64GB,Mua về củng đc hơn 1 tuần rồi . Do lần đầu mới dùng ip . Dự định sẻ mua màu vàng nhưng ht rồi hk muốn nua đen vù đen khá nam tính . Nhưng do nhân viên khá nhiệt tình nc khá ngọt nên buột lòng phải mua khó mà từ chối 😍 về phần máy thì xài rất êm và tốt chụp hình đẹp . Sạc bin nhanh đó là đìu t rất thích 😘,5,19/12/2017

Điện thoại iPhone 8 Plus 64GB,"màn hình đẹp, máy nhanh mượt, chup hình tốt. pin ổn. nói chung hài lòng",4,18/12/2017

Điện thoại iPhone 8 Plus 64GB,Vừa mới đem em nó về. Do lần đầu dùng ip và cũng không tải ứng dụng nhiều nên chưa biết nhiều. Nhưng thấy khá tốt. Mình rất thích. Nhân viên và quản lý nhiệt tình. Rất tinh tưởng TGDD. Nhưng mua nhiều mà không được khách hàng thân thiết cũng buồn...,5,11/12/2017

Điện thoại iPhone 8 Plus 64GB,Vừa mới đem em nó về. Do lần đầu dùng ip và cũng không tải ứng dụng nhiều nên chưa biết nhiều. Nhưng thấy khá tốt. Mình rất thích.,5,10/12/2017

Điện thoại iPhone 8 Plus 64GB,"Tôi mua máy iPhone 8 Plus 64GB thấy ok lắm, chụp hình đẹp, quay video 4K thì mượt mà. Ra siêu thị nhân viên tư vấn và hỗ trợ nhiệt tình, chu đáo, thân thiện.",5,28/11/2017

Điện thoại iPhone 8 Plus 64GB,"Tôii mua máy iphone 8 plus thấy chụp ảnh đẹp, cấu hình mạnh chơi game ok lắm, chỉ có pin là cần cải thiện thêm",4,26/11/2017

Điện thoại iPhone 8 Plus 64GB,"Tôi mua máy iPhone 8 Plus thấy ok lắm, chụp hình đẹp, quay video 4K thì mượt mà. Ra siêu thị nhân viên tư vấn và hỗ trợ nhiệt tình, chu đáo, thân thiện. :D",5,26/11/2017

Điện thoại iPhone 8 Plus 64GB,"Máy tốt, chụp hình chế độ chân dung đẹp ngoài mong đợi. xử lý nhanh, pin sài hợp lý cho công việc và 1 ít giải trí có thể kéo đến 3 ngày. nhân viên TGDD rất chuyên nghiệp nhiệt tình",5,25/11/2017

Điện thoại iPhone 8 Plus 64GB,"Máy mượt mà, chụp ảnh đẹp nhưng pin hơi yếu so với kỳ vọng, dùng từ sáng tới 7h tối là gần hết pin chứ không được nguyên ngày. Chắc cũng tại mình dùng khá nhiều. Onscreen thì được cỡ 6 tiếng.",5,25/11/2017

Điện thoại iPhone 8 Plus 64GB,Máy đẹp. Mượt mà nhưng pin không trâu như giới thiệu lắm. Chơi game online đc khoản 5h là die,5,23/11/2017

Điện thoại iPhone 8 Plus 64GB,Máy đẹp. Nhân viên nhiệt tình tư vấn. Pin thì mình thấy không tốt như mọi người bảo lắm. Nói chung là khá hài lòng😊,5,20/11/2017

Điện thoại iPhone 8 Plus 64GB,"Máy đẹp, mượt, pin trâu sản phẩm quá tuyệt vời.Mình rất bất ngờ cách phục vụ của nhân viên rất nhiệt tình va hỗ trợ rất hài lòng. Ok",5,13/11/2017

Điện thoại iPhone 8 Plus 64GB,"Máy rất đẹp mượt mà nói chung tuyệt vời ,nhân viên rất nhiệt tình tôi rất vừa lòng với cách phục vụ của tgdđ.",5,11/11/2017

Điện thoại iPhone 8 Plus 64GB,Nói về ip ..thực chất chỉ được mỗi ưu điểm chụp hình nét ..chế độ bảo mật cao..còn ngoài ra..k chấp nhận được ưu điểm j..wifi bắt kém...dung lượng pin thấp..có nhiều tính năng vẫn thua các ròng Androi khác..,2,10/12/2018

Điện thoại iPhone 8 Plus 64GB,Samsung j6+  xài mượt nhưng hình ảnh vẫn chưa hd cho lắm. Nên nâng cấp về màn hình và chế độ xem,5,10/12/2018

Điện thoại iPhone 8 Plus 64GB,"Đã lấy đc 3 ngày,màu đỏ đẹp,pin dùng cũng lâu,chụp choạc ok chơi game ổn định cao mỗi tội cục sạc hơi lâu mà sạc 1 tẹo đã nóng cục sạc mặc giù để ở môi trường mát mẻ, bám dấu vân tay hơi nhiều. ",5,10/12/2018

Điện thoại iPhone 8 Plus 64GB,8plus sau hok thấy co màu bạc vậy shop! Khi nào sẽ co màu bạc 8plus 64G vay shop ,4,04/11/2018

Điện thoại iPhone 8 Plus 64GB,"Điện thoại sài rất êm, duyệt web rất nhanh, chụp hình xoá phông đẹp và chân thật",5,19/10/2018

Điện thoại iPhone 8 Plus 64GB,"Máy dùng tốt, rất mượt, giao diện đẹp mắt, dễ sử dụng. Dùng mấy tháng rồi mà vẫn êm. Chụp ảnh đẹp, sắc nét,em rất hài lòng về dòng iphone này.",5,19/10/2018

Điện thoại iPhone 8 Plus 64GB,Mới mua được 3 ngày dùng mượt tốt . Nhưng mỗi khi khởi động máy thì có 1 vệt nhẹ qua quả táo . Kbiet phải lỗi màn k,4,17/10/2018

Điện thoại iPhone 8 Plus 64GB,Sản phẩm dùng mượt. Pin dai. Mới xài một bữa mà thấy phái quá chời luôn. Đợi có máy như vậy mua thêm một cái nữa. Thích,4,16/10/2018

Điện thoại iPhone 8 Plus 64GB,"Mua sản phẩm ở điện máy xanh cực kì yên tâm về chất lượng sản phẩm, bảo hành tốt. Nhân viên nhiệt tình",5,08/10/2018

Điện thoại iPhone 8 Plus 64GB,"Rất thích thiết kế mặt lưng là kính cường lực, rất là đẹp mà sang nữa. Cấu hình tốt, mà thích nhất là chụp ảnh rất đẹp nhé",5,06/10/2018

Điện thoại iPhone 8 Plus 64GB,"Không thể nói gì hơn trước sự tuyệt vời của 8plus . Quá hoàn hảo. Sang trọng, mạnh mẽ, đúng tầm đẳng cấp. Yêu lắm iPhone ơi ",5,29/09/2018

Điện thoại iPhone 8 Plus 64GB," this rule will only work if the block element (your form, in this case) has been assigned a specific width.",5,22/09/2018

Điện thoại iPhone 8 Plus 64GB,Điện thoại xài tốt chạy mượt thiết kế đẹp sang chảnh thời thượng rất đáng tiền mua rất hài lòng nhân viên nhiệt tình,5,16/09/2018

Điện thoại iPhone 8 Plus 64GB,"Điện thoại đẹp, chạy siêu mượt, bảo mật cực tốt, pin cực trâu, cứng cáp, chắc chắn, chụp ảnh chất lượng cao siêu nét , Loa nghe nhạc to và xem phim video tuyệt vời",5,15/09/2018

Điện thoại iPhone 8 Plus 64GB,"Đẹp quá.  Sang trọng gê... Nhìn là biết quý phái rồi.. Phai ráng làm hốt ẻm về mới đc
",5,12/09/2018

Điện thoại iPhone 8 Plus 64GB,Thiết kế sang trọng. Rất đẹp. Điện thoại xài rất mượt. Không bị đứng ứng dụng. Chụp hình siêu rõ siêu nét kho ưbgs dựng có rất nhiều ứng dụng hay,5,10/09/2018

Điện thoại iPhone 8 Plus 64GB,sản phẩm rất tuyệt vời ... rất hài lòng .. lướt web nhanh .. chụp hình rất đẹp .. chức năng xóa phông chụp chân dung cũng rât đep ,5,10/09/2018

Điện thoại iPhone 8 Plus 64GB,"mình đang sử dụng sản phẩm thấy khá ưng ,pin bền ,máy mượt ,thiết kế rất đẹp nói chung khá hài lòng",5,08/09/2018

Điện thoại iPhone 8 Plus 64GB,"mình mua sản phẩm và đang sử dụng sản phẩm mình rất ưng ý ,máy rất mượt ,thiết kế đẹp mình khá hài lòng",5,08/09/2018

Điện thoại iPhone 8 Plus 64GB,"Điện thoại mẫu mã đẹp,màu ngay ý mình thích , thiết kế sang trọng tinh tế , pin cầm , chụp ảnh quá nét luôn . Tuyệt vời ",5,04/09/2018

Điện thoại iPhone 8 Plus 64GB,"sản phẩm đẹp,rất đẹp nhất là màu vàng hồng. cấu hình mạnh,máy chạy mượt, camera chụp ảnh đẹp,chân thực. lâu hết pin, lên mạng nhanh. chính sách bảo hành tốt.",5,01/09/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm tốt, dùng ổn định , pin lâu. Camera chụp hình đẹp sắt nét, ko bị giựt lát máy",5,30/08/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm rất tuyệt vời, trải nghiệm mượt mà, pin ổn định, mình rất hài lòng sẽ tiếp tục ủng hộ",5,03/08/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm sử dụng rất tốt. Camera chụp hình rất đẹp, xóa phông rất ok, hình ảnh chân thật, bảo hành tốt, thiết kế đẹp, pin sử dụng lâu. Tôi rất hài lòng về sản phẩm này
",5,15/07/2018

Điện thoại iPhone 8 Plus 64GB,"Cho em hỏi bên mình có bán lẻ tai nghe, bộ sạc của ip8 plus và thẻ nhớ 4 GB không ạ ",5,08/07/2018

Điện thoại iPhone 8 Plus 64GB,"Xài tốt, máy mạnh. ít lỗi. Iphone sài ổn định. Màu đẹp, chụp hình đẹp. Hài lòng với sản phẩm",5,04/07/2018

Điện thoại iPhone 8 Plus 64GB,"thiết kế sang trọng, mẫu mã đẹp, chụp hình xóa phông tốt, pin khỏe, hệ điều hành mượt mà ổn định. tôi rất hài lòng về sản phẩm này",5,28/06/2018

Điện thoại iPhone 8 Plus 64GB,"Máy sài rất mượt, pin dùng lâu, sạc lại tương đối nhanh, mình hay có thói quen vừa dùng vừa sạc, mà dùng 2 tháng rồi pin vẫn rất tốt, không hối hận vì đã hùn tiền mua em nó :) ",5,23/06/2018

Điện thoại iPhone 8 Plus 64GB,"dòng iphone 8 plus này thiết mặt lưng kính rất sang trọng, hệ điều hành mới, sử dụng mượt mà, đặc biệt có chương trình góp 0% tiện lợi hơn rất nhiều, tôi rất hài lòng về sản phẩm này.",5,23/06/2018

Điện thoại iPhone 8 Plus 64GB,"sản phẩm đẹp, trải nghiệm tốt . lượng pin cũng đã cao hơn so với các dòng iphone khác. sẽ tiếp tục ủng hộ",4,20/06/2018

Điện thoại iPhone 8 Plus 64GB,Xài tốt mượt không thua iphone x màu trắng sang và đẹp máy ram 3gb xài ok hơn s9 plus pin cực trâu  ,5,05/06/2018

Điện thoại iPhone 8 Plus 64GB,Sản phẩm dùng rất ok. Vào mạng rất nhanh lướt web rất mượt pin sạc rất nhanh và dùng thì rất lâu hết pin. Thiết kế đẹp chụp ảnh hình rất đẹp. Nói chung là rất sang chảnh.,5,05/06/2018

Điện thoại iPhone 8 Plus 64GB,"Tiền nào của đó đung adroi lag giật 1 thời gian chuyện qa ip 8plus qa mượt mạnh theo cảm nhận pin trâu chỉ thua cái là sạc theo mấy hơi chậm vì không phải sạc nhanh dù máy trang bị sạc nhanh, mua mua nhanh ngoài thì số ảnh hưởng mấy sắc lâu những đung lâu mới hết. Chíp a11 bionic tiết kiệm pin thật",5,04/06/2018

Điện thoại iPhone 8 Plus 64GB,Cũng tạm đôi lúc ứng dụng phải thoát ra dô nhìu lần. Được cái pin lâu. Xài wifi được nguyên ngày,3,30/05/2018

Điện thoại iPhone 8 Plus 64GB,Vừa mua được hơn 1 tháng thì bị sập nguồn ko bật nguồn lên được nữa . Giờ phải ngồi chờ 15 ngày hoặc hơn để lấy máy về ,2,18/05/2018

Điện thoại iPhone 8 Plus 64GB,"Hệ điều hành ổn định, pin tốt, trải nghiệm đa dạng và quan trọng nhất là chiếc iPhone 8 Plus hỗ trợ đắc lực cho việc thiết kế đồ họa của mình.",5,07/05/2018

Điện thoại iPhone 8 Plus 64GB,"Xài rất ok . Camera chụp đẹp , pin trâu , coi youtube mượt . Nói chung sự lựa chọn đứng đắn",5,06/05/2018

Điện thoại iPhone 8 Plus 64GB,"Sản phẩm tốt, chất lượng, hiệu năng đỉnh, camera tốt, không có gì để chê cả, pin cũng trâu.
Chuyển từ Samsung qua dùng Iphone đúng là điều đúng đắn",5,29/04/2018

Điện thoại iPhone 8 Plus 64GB,"Mình dùng được 1 tuần, máy mượt, đẹp, chụp ảnh đỉnh cao, chơi game load nhanh, pin ok",4,02/04/2018

Điện thoại iPhone 8 Plus 64GB,Nói chung là rất ok. Nhưng tại sao gọi điện thoại nhiều lúc có tiếng vọng. Sản phẩm dùng mượt mà pin đc cái khoẻ,4,16/03/2018

Điện thoại iPhone 8 Plus 64GB,"Max đẹp và thích màu vàng, chip khỏe chụp hình rất đẹp,xóa phông ảo diệu,quay video chất lượng",5,15/03/2018

Điện thoại iPhone 8 Plus 64GB,"Mjh mới dùng được 10 hôm máy đơ, gọi video Zalo thì bị trắng phần camera của mình,lên siêu thị chạy lại về dùng vẫn vậy",3,20/02/2018

Điện thoại iPhone 8 Plus 64GB,Tôi mới mua được 2ngay.máy ngon nhưng chụp hình k đẹp như sam sung.bin tụt hơi nhanh.máy chạy mạng 4g còn nhanh hơn cả wifi của tgdd nữa.chạy mượt thì thôi.,4,16/12/2017

Điện thoại iPhone 8 Plus 64GB,"Đang sử dụng em này, rất hài lòng, đáp ứng tốt nhu cầu. Máy chạy mượt, hiển thị tốt.",4,05/12/2017

Điện thoại iPhone 8 Plus 64GB,Máy không đáng đồng tiền phải bỏ ra nhiều như vậy Chả có gì cả để làm việc khác thì hay hơn,1,25/11/2017

Điện thoại iPhone 8 Plus 64GB,Máy nhiều lỗi lỗi chung của ios 11 pin khá trâu. Mỗi cái đến siêu thị mua luôn mà vẫn phải đặt mới có hàng. hài lòng nhẹ,4,22/11/2017

Điện thoại iPhone 8 Plus 64GB,Máy chạy êm mượt pin tốt nhân viên nhiệt tình vui vẻ nói chung là ok. Nhưng sản phẩm này làm mình rất thích và tin tưởng dòng sản phẩm này.,5,13/11/2017

Điện thoại Samsung Galaxy Note 8,"Máy ngon quá. Không có điểm gì để chê, em này pin 3000mah nhưnng dùng như pin 4k",5,13/11/2018

Điện thoại Samsung Galaxy Note 8,"Đánh giá sản phẩm sau một thời sự đung thấy điện thoại chạy rất mượt , hình ảnh đep , ko lắc hay đơ máy , mầu mà dẹp",5,08/11/2018

Điện thoại Samsung Galaxy Note 8,"Xài êm lắm, pin trâu, chụp hình đẹp, cấu hình ngon , màn hình cực chuẩn dưới nắng, quá êm",5,03/11/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm dùng rất tốt, với đặc tính công việc cần 1 dung lượng pin dùng đáp ứng 1 ngày xài liên tục, máy không phát sinh lỗi trong quá trình sử dụng còn về dòng note thì như các bạn đã biết là quá tuyệt vời",5,30/10/2018

Điện thoại Samsung Galaxy Note 8,"Mua máy đối trả tgdd dùng rất tốt ,rất yên tâm ,nhân viên nhiệt tình ,làm ăn uy tín",5,24/10/2018

Điện thoại Samsung Galaxy Note 8,"Sản phẩm Samsung Galaxy Note 8 có mẫu mã thiết kế đẹp, cấu hình cao dùng rất thích, làm việc tiện lợi với bút spen, chơi game rất mượt mà.",5,24/10/2018

Điện thoại Samsung Galaxy Note 8,Sản phẩm từ lúc xài tới giờ rất ok luôn . Cảm ứng mượt nhạy pin sài cả ngày luôn vẫn không hết . Một sản phẩm đáng tiền để mua,5,22/10/2018

Điện thoại Samsung Galaxy Note 8,"T rất thích sp này mới ra cực hot , màn hình lớn có pút dễ sử dụng , thao tác dễ dùng pin trâu , rất hài lòng sang trọng ",5,17/10/2018

Điện thoại Samsung Galaxy Note 8,"thiết kế đẹp mắt, dung lượng pin lớn, bộ nhớ nhiều, có bút phù hợp với công việc, tiện ích sử dụng",5,12/10/2018

Điện thoại Samsung Galaxy Note 8,Tôi đang sử dụng sản phẩm và rất hài lòng về sản phẩm này. Tôi rất ưng ý nó phù hợp với công việc của tôi,5,29/09/2018

Điện thoại Samsung Galaxy Note 8,"rất hài lòng về sản phẩm mà điện máy xanh đang kinh doanh. và hài long về sự tiện lợi mà sản phẩm mang lại 
",5,27/09/2018

Điện thoại Samsung Galaxy Note 8,mình mua với sản phẩm này với tt đã sử dụng. nên mua giá sẽ rẻ hơn giá mới. nhưng mh thấy chất lượng rất ok. thiết kế máy sang trọng. spen rất hữu dụng cho công việc của mình. mình rất hài lòng về sản phẩm,5,27/09/2018

Điện thoại Samsung Galaxy Note 8,"Điện thoại xài rất tốt, bền, mua note 8 kết hợp với miếng dán ở điện máy xanh thì tuyệt ( full màn hình ) ",4,22/09/2018

Điện thoại Samsung Galaxy Note 8,"thiết kế sang trọng, màu đen rất đẹp,bút cảm ứng rất nhạy, cảm ứng mượt mà, màn hình rộng xem phim cực thích.",5,22/09/2018

Điện thoại Samsung Galaxy Note 8,"đt rất mượt , rất tiện lợi , giúp tôi ghi chú dc nhìu chuyện quan trong cần nhớ , chụp hình cũng rất đẹp",5,20/09/2018

Điện thoại Samsung Galaxy Note 8,"Máy chạy mượt, nhanh, chụp hình đẹp, màn hình lớn chơi game cực đã.
Pin sử dụng cũng được khá lâu, thuân tiện khi có viết để note cho những người hay quên.",5,18/09/2018

Điện thoại Samsung Galaxy Note 8,"Máy chạy mượt , vuốt đã tay , chụp ảnh , selfie cực đỉnh . Nhưng chưa biết thời gian sau sẽ như thế nào . Để xài thời gian xem sao . Điều ghét nhất đó là pin rất mau hết . Đang chơi game ngon lành thì phải tắt đi sạc pin . Nhiều khi đi đâu k có chỗ nào sạc pin . ",5,18/09/2018

Điện thoại Samsung Galaxy Note 8,"Đúng là siêu phẩm samsung quá tuyệt từ thiết kế đến âm thanh,cảm ứng mượt chụp ảnh đẹp",5,16/09/2018

Điện thoại Samsung Galaxy Note 8,"không có gì để chê hết , mấy dùng pin lâu , chơi game mượt , chụp hình rất nét và sang",5,15/09/2018

Điện thoại Samsung Galaxy Note 8,K có gì bàn cãi. Tiếc là khai sim chỉ cho khách hàng 2 lựa chọn 1 là xài 1 sim + thẻ nhớ. 2 là xài 2 sim k thẻ nhớ. Và 1 điểm trừ nữa là pin hơi ít. Ngoài ra tất cả đều ok,4,14/09/2018

Điện thoại Samsung Galaxy Note 8,"Máy đẹp cấu hình cao. Đáng đồng tiền bát gạo.
Rất tiện lợi cho các công việc văn phòng. Chụp ảnh đẹp.",5,13/09/2018

Điện thoại Samsung Galaxy Note 8,"Quá ngon trong tầm giá, sang trọng, độ phân giải cao, tốc độ siêu cao, xứng đáng là dòng máy cao cấp đến từ samsung",5,13/09/2018

Điện thoại Samsung Galaxy Note 8,"Điện thoại thiết kế đẹp, sang trọng,nút spen rất tiện dụng,viền mỏng màn hình cực đẹp,nhân viên phục vụ tốt,",5,12/09/2018

Điện thoại Samsung Galaxy Note 8,"sản phẩm tốt, thiết kế đẹp,xài êm,  chính sách bảo hành ok, nhân viên nhiệt tình vui vẻ",5,11/09/2018

Điện thoại Samsung Galaxy Note 8,Thiết kế sang trọng viền mỏng màn hình cực đẹp kết nối wifi nhanh....nút spen rất tiện dụng,4,11/09/2018

Điện thoại Samsung Galaxy Note 8,"Điện thoại thiết kế đẹp, sang trọng, nghe gọi rõ ràng, wifi kết nối nhanh, mạnh, nhân viên phục vụ tốt, ",5,30/08/2018

Điện thoại Samsung Galaxy Note 8,"Đúng điện thoại tốt nhất trong hệ 2017, chạy nhanh mượt mà, spen quá tuyệt vời tiện dụng.",5,29/08/2018

Điện thoại Samsung Galaxy Note 8,"Mình vừa nâng cấp từ note 5 lên em note 8 này. Máy thiết kế đẹp, cầm chắc tay. Màn hình hiển thị sắc nét, camera chụp xóa phông ok,  2 sim, sim nào cũng có thể lên 3G/4G.... Chỉ tiếc là sim 2 chung khe thẻ nhớ. Ngoài ra mình vẫn thích màn hình tỉ lệ 16:9 hơn, note 8 tỉ lệ màn hình 18:9 nên khi xem video một phần màn hình không hiển thị.",4,23/08/2018

Điện thoại Samsung Galaxy Note 8,"Chất lượng sản phẩm tuyệt vời, kiểu dáng đẹp, Pin bền vô  địch, Bút Spen thuận tiện
",5,22/08/2018

